Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
0.229166667,CNR7392484753,Success,CID844362,Bike,Cox Town,KR Puram,231,80,,,No,,479,UPI,26,4.2,4.5,
0.6375,CNR3635653182,Success,CID920316,Bike,Basavanagudi,Sahakar Nagar,252,105,,,No,,575,UPI,21,4.5,3.2,
0.036111111,CNR3350676400,Success,CID225841,Mini,Rajajinagar,Yeshwanthpur,294,135,,,No,,252,UPI,38,4.1,4.7,
0.073611111,CNR1873386426,Success,CID612569,Prime SUV,RT Nagar,KR Puram,189,55,,,Yes,Customer Demand,769,UPI,29,4.5,4,
0.778472222,CNR9724491489,Success,CID811709,Mini,Basavanagudi,Cox Town,175,115,,,No,,1090,UPI,23,4.9,3,
0.1875,CNR4979588961,Canceled by Customer,CID481610,Bike,Kadugodi,Yeshwanthpur,,,Driver asked to cancel,,,,506,,0,,,
0.909722222,CNR8328849775,Success,CID735816,Mini,Bellandur,Hennur,238,50,,,No,,132,UPI,40,3.5,3.9,
0.463194444,CNR5373989663,Success,CID563942,Prime Plus,Kengeri,Shantinagar,119,145,,,Yes,Vehicle Breakdown,472,Cash,37,3.4,3,
0.116666667,CNR4868185514,Canceled by Driver,CID295360,Prime SUV,Cox Town,Varthur,,,,More than permitted people in there,,,108,,0,,,
0.906944444,CNR7944645631,Success,CID858330,Mini,Vijayanagar,Koramangala,245,145,,,No,,228,Cash,17,3.9,3.7,
0.752777778,CNR1074910093,Canceled by Customer,CID663284,Prime Plus,Koramangala,Bellandur,,,Driver asked to cancel,,,,372,,0,,,
0.551388889,CNR8857987435,Success,CID601674,eBike,BTM Layout,Hosur Road,294,25,,,No,,142,UPI,26,3,5,
0.038194444,CNR2986109861,Success,CID666855,Bike,MG Road,Rajarajeshwari Nagar,91,25,,,Yes,Vehicle Breakdown,497,Cash,23,4.3,3.9,
0.156944444,CNR4215038339,Driver Not Found,CID205346,Prime SUV,RT Nagar,Banashankari,,,,,,,293,,0,,,
0.352083333,CNR9909128718,Success,CID820470,Auto,Kadugodi,Ulsoor,147,65,,,No,,358,UPI,17,3.8,3.5,
0.100694444,CNR4372834530,Success,CID491924,Mini,Tumkur Road,Hebbal,252,140,,,No,,115,Cash,29,4.4,5,
0.63125,CNR5378738572,Success,CID909415,Bike,Tumkur Road,JP Nagar,84,110,,,No,,795,Cash,5,5,3.3,
0.215277778,CNR9750977837,Driver Not Found,CID375804,Prime Plus,Devanahalli,Shantinagar,,,,,,,184,,0,,,
0.963194444,CNR6496738301,Success,CID552467,Auto,Sarjapur Road,Yeshwanthpur,42,130,,,No,,464,UPI,19,3.9,3.8,
0.946527778,CNR8030544455,Success,CID474759,Prime Sedan,Frazer Town,Langford Town,42,125,,,No,,401,Cash,14,4.5,3.7,
0.464583333,CNR3725040313,Success,CID939840,eBike,Yeshwanthpur,Yeshwanthpur,203,145,,,No,,252,Cash,28,4.8,4.1,
0.74375,CNR7821319221,Canceled by Driver,CID204986,Bike,HSR Layout,Marathahalli,,,,Customer related issue,,,281,,0,,,
0.519444444,CNR5730623619,Driver Not Found,CID922680,Prime Sedan,Cox Town,KR Puram,,,,,,,1171,,0,,,
0.196527778,CNR8667641262,Success,CID299720,Prime Plus,Kadugodi,Rajarajeshwari Nagar,287,55,,,No,,130,UPI,6,3.1,4.3,
0.340277778,CNR3337062546,Success,CID555852,Prime Sedan,Bellandur,Whitefield,105,55,,,No,,140,UPI,17,5,4.9,
0.303472222,CNR8583099635,Canceled by Customer,CID227011,eBike,Nagarbhavi,Frazer Town,,,Driver is not moving towards pickup location,,,,440,,0,,,
0.522916667,CNR9991767578,Success,CID548609,Bike,Hosur Road,Whitefield,112,40,,,No,,1785,Cash,20,4.3,4.8,
0.016666667,CNR8438181015,Canceled by Driver,CID831564,Prime SUV,HSR Layout,Banashankari,,,,Personal & Car related issue,,,443,,0,,,
0.38125,CNR5991747197,Canceled by Driver,CID485283,Mini,Ramamurthy Nagar,Marathahalli,,,,Personal & Car related issue,,,506,,0,,,
0.811111111,CNR2234392280,Driver Not Found,CID463118,Bike,Ramamurthy Nagar,RT Nagar,,,,,,,926,,0,,,
0.720833333,CNR8943122137,Driver Not Found,CID603345,eBike,Frazer Town,Bannerghatta Road,,,,,,,945,,0,,,
0.084027778,CNR7970069145,Canceled by Driver,CID835733,Bike,MG Road,Indiranagar,,,,Customer was coughing/sick,,,182,,0,,,
0.945138889,CNR5015166274,Driver Not Found,CID740488,Prime Sedan,Hennur,Richmond Town,,,,,,,551,,0,,,
0.279166667,CNR6144706216,Success,CID506062,Prime Plus,Ulsoor,Banashankari,224,145,,,No,,981,Cash,44,3.2,4.9,
0.1125,CNR1859669263,Driver Not Found,CID410066,Mini,Ramamurthy Nagar,Kengeri,,,,,,,465,,0,,,
0.841666667,CNR9366389211,Driver Not Found,CID249227,eBike,Magadi Road,Chickpet,,,,,,,953,,0,,,
0.038888889,CNR9518501147,Success,CID145749,Mini,Rajajinagar,Magadi Road,273,60,,,No,,958,Cash,19,4.9,4.8,
0.584722222,CNR3378601055,Driver Not Found,CID245974,Prime Sedan,Yeshwanthpur,Marathahalli,,,,,,,476,,0,,,
0.385416667,CNR9480088395,Canceled by Driver,CID233605,Prime Sedan,Electronic City,Electronic City,,,,Customer was coughing/sick,,,159,,0,,,
0.192361111,CNR2293012393,Success,CID618451,Prime Sedan,Hosur Road,Koramangala,175,125,,,No,,240,Cash,18,3.2,4.7,
0.081944444,CNR8847525216,Success,CID358314,Bike,Marathahalli,Peenya,203,95,,,No,,358,UPI,44,3.4,3.3,
0.13125,CNR5149374936,Canceled by Driver,CID492723,Prime Plus,Sarjapur Road,Jayanagar,,,,Personal & Car related issue,,,333,,0,,,
0.486111111,CNR1457509871,Success,CID712169,Prime Plus,Banashankari,Kadugodi,35,35,,,No,,246,UPI,31,5,4,
0.976388889,CNR2063948992,Success,CID513847,Auto,Jayanagar,Jayanagar,147,40,,,No,,602,Cash,14,5,4.7,
0.098611111,CNR9142239403,Driver Not Found,CID477440,Prime SUV,Sahakar Nagar,Kengeri,,,,,,,105,,0,,,
0.514583333,CNR6979551215,Success,CID509567,Prime SUV,Mysore Road,Richmond Town,105,90,,,No,,186,Cash,41,4.8,3.9,
0.941666667,CNR7821910391,Canceled by Driver,CID675369,Prime Sedan,Peenya,Nagarbhavi,,,,Customer was coughing/sick,,,430,,0,,,
0.022916667,CNR1551148363,Driver Not Found,CID195992,Bike,Nagarbhavi,BTM Layout,,,,,,,462,,0,,,
0.408333333,CNR4069085589,Success,CID722430,Prime Sedan,Jayanagar,Jayanagar,217,35,,,No,,203,Cash,4,3.8,3.8,
0.731944444,CNR5254044969,Canceled by Driver,CID798858,Mini,Vijayanagar,Ulsoor,,,,Personal & Car related issue,,,862,,0,,,
0.110416667,CNR5236115077,Driver Not Found,CID613888,Prime SUV,Marathahalli,Shantinagar,,,,,,,292,,0,,,
0.563888889,CNR2798422012,Canceled by Driver,CID112530,Bike,Kengeri,Magadi Road,,,,More than permitted people in there,,,574,,0,,,
0.690277778,CNR8219906362,Success,CID308200,Auto,Kadugodi,KR Puram,231,40,,,No,,283,Cash,2,4.5,3.1,
0.168055556,CNR6615149693,Success,CID960740,eBike,Yeshwanthpur,Hosur Road,133,100,,,No,,581,Cash,6,4.5,4.6,
0.845833333,CNR2456559828,Success,CID221101,Prime Plus,RT Nagar,Chickpet,287,85,,,No,,1756,Cash,9,3.8,4.2,
0.143055556,CNR4819066145,Success,CID837936,Prime Sedan,KR Puram,Sarjapur Road,84,115,,,No,,866,Cash,32,4.7,4.8,
0.569444444,CNR6708951852,Canceled by Driver,CID434433,Mini,Hebbal,Basavanagudi,,,,Customer related issue,,,222,,0,,,
0.366666667,CNR9732493219,Canceled by Driver,CID449355,Mini,Bellandur,Marathahalli,,,,Customer was coughing/sick,,,280,,0,,,
0.177777778,CNR2308536587,Canceled by Driver,CID713247,Auto,Cox Town,Yeshwanthpur,,,,Personal & Car related issue,,,135,,0,,,
0.240972222,CNR4279658853,Driver Not Found,CID620314,Bike,Tumkur Road,Hulimavu,,,,,,,434,,0,,,
0.302777778,CNR8327211563,Success,CID337565,Bike,Electronic City,Kengeri,140,120,,,No,,935,Cash,2,3.4,3.9,
0.279861111,CNR3739776507,Success,CID205715,Mini,JP Nagar,Kammanahalli,308,45,,,No,,172,Cash,8,3.2,3.7,
0.716666667,CNR1402631321,Driver Not Found,CID700343,Prime SUV,Malleshwaram,Whitefield,,,,,,,114,,0,,,
0.719444444,CNR7891842177,Success,CID146317,Prime Sedan,Hennur,Malleshwaram,140,55,,,No,,208,Cash,14,4.7,4.2,
0.220833333,CNR9711740579,Success,CID189565,Auto,Langford Town,Tumkur Road,231,85,,,Yes,Vehicle Breakdown,100,Cash,15,3.3,4,
0.179861111,CNR6886703462,Canceled by Driver,CID353434,Prime Sedan,Ulsoor,KR Puram,,,,Customer was coughing/sick,,,414,,0,,,
0.611805556,CNR3190670991,Canceled by Customer,CID718977,Prime Plus,KR Puram,KR Puram,,,Driver asked to cancel,,,,2887,,0,,,
0.113194444,CNR3014001436,Success,CID884507,Auto,Varthur,Bannerghatta Road,259,140,,,No,,915,Cash,16,3.6,3.1,
0.682638889,CNR5649972726,Success,CID136821,Prime SUV,RT Nagar,Yeshwanthpur,98,105,,,No,,807,Credit Card,3,4.7,3.3,
0.833333333,CNR1615526760,Canceled by Customer,CID306085,Bike,Frazer Town,Banashankari,,,AC is Not working,,,,419,,0,,,
0.478472222,CNR7885653859,Success,CID842329,Bike,Electronic City,Frazer Town,182,125,,,Yes,Customer Demand,149,Cash,8,4.4,3.3,
0.54375,CNR4658693911,Success,CID853471,eBike,Varthur,Hebbal,308,65,,,No,,368,Cash,47,3.5,4.3,
0.699305556,CNR4641069667,Success,CID761005,Auto,BTM Layout,Rajarajeshwari Nagar,154,65,,,No,,304,UPI,7,3.2,4.4,
0.560416667,CNR9750609172,Driver Not Found,CID311367,Prime Sedan,Bannerghatta Road,Bellandur,,,,,,,114,,0,,,
0.770833333,CNR4225674145,Canceled by Customer,CID529338,Bike,Banashankari,Ramamurthy Nagar,,,Change of plans,,,,432,,0,,,
0.528472222,CNR5748759112,Success,CID174061,Prime Sedan,Shantinagar,Basavanagudi,42,45,,,No,,284,UPI,45,4.6,3.3,
0.292361111,CNR1878033393,Success,CID218145,Bike,Frazer Town,Bannerghatta Road,105,50,,,No,,1641,UPI,39,3.9,3.1,
0.772222222,CNR6817284607,Success,CID379432,Auto,Varthur,Padmanabhanagar,210,105,,,No,,329,Cash,11,3.7,3.5,
0.35,CNR2135685542,Success,CID144610,Auto,Nagarbhavi,Padmanabhanagar,280,110,,,No,,294,Cash,18,4.1,4.4,
0.854861111,CNR1864563011,Driver Not Found,CID689397,Prime Sedan,Electronic City,Sahakar Nagar,,,,,,,1535,,0,,,
0.224305556,CNR8681023003,Success,CID987563,Prime SUV,Ramamurthy Nagar,Electronic City,203,55,,,No,,1098,UPI,15,3.4,4.6,
0.863888889,CNR1500052726,Driver Not Found,CID182066,Prime SUV,Shivajinagar,Yeshwanthpur,,,,,,,1021,,0,,,
0.933333333,CNR2470646645,Success,CID372154,Prime Plus,Nagarbhavi,Bellandur,126,105,,,No,,485,Cash,32,4.6,4.8,
0.574305556,CNR5888706021,Canceled by Customer,CID225292,Auto,Langford Town,Yeshwanthpur,,,Driver is not moving towards pickup location,,,,489,,0,,,
0.901388889,CNR3583337725,Success,CID717220,Prime SUV,JP Nagar,JP Nagar,217,125,,,No,,373,Cash,18,4.2,3.7,
0.990972222,CNR3011797585,Canceled by Customer,CID752210,Mini,Cox Town,Kammanahalli,,,Driver is not moving towards pickup location,,,,658,,0,,,
0.590972222,CNR3384901657,Success,CID872880,Mini,Indiranagar,Rajarajeshwari Nagar,217,60,,,No,,1723,UPI,20,4.4,3,
0.316666667,CNR3657843040,Canceled by Driver,CID762399,eBike,BTM Layout,Ulsoor,,,,Personal & Car related issue,,,642,,0,,,
0.148611111,CNR4726610580,Driver Not Found,CID355389,Prime Plus,Sahakar Nagar,KR Puram,,,,,,,478,,0,,,
0.023611111,CNR1429595755,Driver Not Found,CID817293,Prime Sedan,HSR Layout,Malleshwaram,,,,,,,538,,0,,,
0.128472222,CNR9693979042,Canceled by Driver,CID884807,eBike,RT Nagar,Majestic,,,,More than permitted people in there,,,456,,0,,,
0.758333333,CNR8632922911,Success,CID558321,eBike,Varthur,Jayanagar,238,120,,,No,,152,UPI,7,3.7,4.4,
0.999305556,CNR8156177626,Success,CID152555,Prime SUV,Majestic,Bellandur,91,70,,,No,,303,UPI,26,3.7,3.5,
0.71875,CNR3113816942,Canceled by Customer,CID207469,Prime SUV,Tumkur Road,KR Puram,,,Driver is not moving towards pickup location,,,,276,,0,,,
0.994444444,CNR4952587839,Canceled by Driver,CID286057,Mini,KR Puram,Bannerghatta Road,,,,Personal & Car related issue,,,450,,0,,,
0.272222222,CNR5357681342,Success,CID828230,Prime Plus,Kammanahalli,Indiranagar,133,145,,,No,,374,Cash,9,3.8,3.7,
0.807638889,CNR1024032498,Canceled by Driver,CID145962,Prime Sedan,Padmanabhanagar,Vijayanagar,,,,Customer related issue,,,111,,0,,,
0.810416667,CNR2379867797,Success,CID721291,Mini,Hulimavu,KR Puram,91,65,,,No,,905,UPI,13,4,3.5,
0.122916667,CNR8755882154,Success,CID534909,Mini,Bellandur,Majestic,49,65,,,No,,2505,Cash,36,3.2,4.9,
0.932638889,CNR1764400642,Success,CID652594,eBike,Majestic,Electronic City,259,85,,,No,,409,Cash,44,4.4,4.1,
0.201388889,CNR6121351926,Canceled by Customer,CID683496,Auto,KR Puram,HSR Layout,,,Change of plans,,,,202,,0,,,
0.031944444,CNR7823321261,Success,CID441424,Auto,Majestic,Peenya,105,75,,,No,,151,Cash,6,3.8,3.7,
0.671527778,CNR7213929699,Canceled by Customer,CID535669,Auto,MG Road,Malleshwaram,,,Driver is not moving towards pickup location,,,,2353,,0,,,
0.375,CNR2268387684,Success,CID375459,Prime Sedan,HSR Layout,Frazer Town,154,145,,,No,,498,UPI,10,3.2,4.2,
0.685416667,CNR6557610112,Success,CID673746,Prime SUV,Yelahanka,Shantinagar,238,125,,,No,,682,UPI,34,4,4.6,
0.448611111,CNR2404671210,Success,CID750032,eBike,Frazer Town,Hosur Road,175,75,,,No,,270,Cash,40,3.2,5,
0.300694444,CNR4215718286,Canceled by Customer,CID471757,Prime Plus,Sahakar Nagar,MG Road,,,Driver is not moving towards pickup location,,,,145,,0,,,
0.75,CNR9640442510,Success,CID930607,Prime Plus,Hulimavu,JP Nagar,175,100,,,No,,455,Cash,12,3.2,4.3,
0.126388889,CNR8816822803,Success,CID961768,Bike,MG Road,Richmond Town,280,60,,,Yes,Other Issue,992,Cash,10,4.2,4.2,
0.360416667,CNR6396394253,Canceled by Driver,CID717942,Bike,Vijayanagar,Chamarajpet,,,,Customer was coughing/sick,,,158,,0,,,
0.654861111,CNR9343671854,Canceled by Customer,CID442757,Prime SUV,Hulimavu,Whitefield,,,Driver asked to cancel,,,,996,,0,,,
0.23125,CNR5056401074,Canceled by Driver,CID432391,Bike,Kadugodi,Nagarbhavi,,,,Personal & Car related issue,,,380,,0,,,
0.369444444,CNR8413276611,Success,CID480728,Prime Sedan,Peenya,Marathahalli,238,65,,,No,,128,UPI,42,4.4,4.6,
0.900694444,CNR2538372739,Success,CID864171,Prime SUV,Electronic City,BTM Layout,245,80,,,Yes,Vehicle Breakdown,550,Cash,26,3.5,4,
0.802083333,CNR4299107901,Canceled by Customer,CID804053,Auto,Basavanagudi,Malleshwaram,,,AC is Not working,,,,171,,0,,,
0.195138889,CNR8957615497,Success,CID333102,Bike,Varthur,Marathahalli,175,110,,,No,,2618,UPI,27,3.1,4.3,
0.508333333,CNR1586221406,Driver Not Found,CID623286,Prime Plus,Hennur,Ramamurthy Nagar,,,,,,,440,,0,,,
0.439583333,CNR3383638052,Success,CID304900,Prime SUV,Malleshwaram,Hennur,203,45,,,No,,119,Cash,25,5,4.6,
0.820138889,CNR5651451658,Canceled by Customer,CID799015,Auto,Basavanagudi,BTM Layout,,,Driver asked to cancel,,,,192,,0,,,
0.763194444,CNR2793930885,Canceled by Customer,CID264855,Bike,Jayanagar,RT Nagar,,,Driver asked to cancel,,,,956,,0,,,
0.754861111,CNR2084461852,Success,CID859167,Auto,Richmond Town,Kammanahalli,35,45,,,No,,2734,Cash,4,4.6,3.8,
0.334027778,CNR3924281727,Canceled by Driver,CID191376,Mini,Indiranagar,Vijayanagar,,,,Customer was coughing/sick,,,476,,0,,,
0.643055556,CNR4857337630,Success,CID640515,Prime Sedan,Hennur,Magadi Road,224,140,,,No,,379,Cash,13,3.6,3,
0.73125,CNR7764685648,Success,CID506788,eBike,Malleshwaram,Kammanahalli,91,90,,,Yes,Vehicle Breakdown,318,Cash,32,4.2,4.4,
0.424305556,CNR1440448869,Success,CID297275,Prime SUV,HSR Layout,Sarjapur Road,259,80,,,No,,569,Cash,25,4.5,3,
0.83125,CNR2204162429,Canceled by Customer,CID400284,Prime Sedan,Majestic,Kammanahalli,,,Driver is not moving towards pickup location,,,,2120,,0,,,
0.175,CNR5861545556,Canceled by Driver,CID685253,Mini,Chamarajpet,Varthur,,,,Customer was coughing/sick,,,1402,,0,,,
0.741666667,CNR1109012292,Success,CID178206,Bike,JP Nagar,Shantinagar,140,95,,,No,,301,Cash,25,3,4.7,
0.813888889,CNR9310936878,Success,CID596347,Prime SUV,Peenya,Basavanagudi,35,100,,,No,,327,Cash,9,3.8,3.7,
0.836111111,CNR5565057465,Success,CID191981,Prime Sedan,Malleshwaram,Bellandur,210,125,,,No,,591,Cash,12,3.3,3.2,
0.960416667,CNR2563506772,Success,CID140598,eBike,MG Road,Sahakar Nagar,189,145,,,No,,187,Cash,32,3.4,3.7,
0.072916667,CNR5065524635,Canceled by Driver,CID567555,Prime Plus,Shivajinagar,Sarjapur Road,,,,Personal & Car related issue,,,839,,0,,,
0.343055556,CNR3604625257,Success,CID807841,eBike,Frazer Town,Bellandur,175,130,,,No,,341,Cash,40,4.1,3.3,
0.353472222,CNR9928479446,Success,CID845792,Prime Plus,Richmond Town,Frazer Town,84,55,,,No,,298,UPI,30,3.7,4.7,
0.831944444,CNR2983717122,Success,CID451360,Mini,Langford Town,Kammanahalli,245,65,,,No,,781,Cash,25,4.4,3.9,
0.027083333,CNR6138913366,Success,CID163648,Bike,Whitefield,Langford Town,217,60,,,No,,254,Cash,11,3.7,3.5,
0.76875,CNR3491250079,Success,CID146609,Auto,Malleshwaram,Hulimavu,210,45,,,No,,369,UPI,13,4.6,4.3,
0.6,CNR2611453905,Success,CID241294,Mini,RT Nagar,Cox Town,70,40,,,No,,833,Cash,37,5,3.9,
0.598611111,CNR3764694010,Canceled by Customer,CID785643,Prime Sedan,Shantinagar,Shantinagar,,,Driver asked to cancel,,,,739,,0,,,
0.409722222,CNR9165085814,Success,CID944577,eBike,Frazer Town,Varthur,308,140,,,No,,468,Debit Card,17,3.2,3.9,
0.529861111,CNR9543170311,Success,CID934065,Prime Plus,Kadugodi,Hebbal,77,45,,,No,,1768,Cash,11,4.3,3.8,
0.733333333,CNR1382382462,Canceled by Driver,CID228071,Prime Plus,Kadugodi,Frazer Town,,,,Customer related issue,,,186,,0,,,
0.829166667,CNR6262014659,Success,CID906395,Prime Plus,Basavanagudi,Koramangala,84,130,,,No,,258,Cash,39,3.6,3.4,
0.257638889,CNR9561028656,Success,CID656586,Prime SUV,Yelahanka,Hebbal,280,110,,,No,,114,UPI,10,3.6,4.4,
0.610416667,CNR1482913211,Success,CID942904,Prime SUV,Shantinagar,Majestic,175,130,,,No,,725,Cash,11,3.2,4.3,
0.421527778,CNR7181785091,Canceled by Driver,CID812990,Auto,Basavanagudi,Yeshwanthpur,,,,Customer related issue,,,582,,0,,,
0.0375,CNR9122841540,Canceled by Driver,CID798088,eBike,Tumkur Road,Kammanahalli,,,,Personal & Car related issue,,,921,,0,,,
0.622916667,CNR7156313009,Canceled by Customer,CID920894,Prime Plus,Richmond Town,Rajajinagar,,,Driver is not moving towards pickup location,,,,150,,0,,,
0.453472222,CNR1177770882,Canceled by Driver,CID327333,eBike,Kadugodi,Hebbal,,,,Personal & Car related issue,,,450,,0,,,
0.003472222,CNR6581862748,Success,CID721560,Mini,Chickpet,Vijayanagar,175,110,,,No,,297,UPI,20,3.2,3.2,
0.95625,CNR4240719088,Success,CID908363,eBike,Hulimavu,Majestic,231,25,,,No,,928,UPI,19,3.3,4.3,
0.000694444,CNR1770370816,Success,CID196665,Auto,Jayanagar,Peenya,175,55,,,No,,604,UPI,5,3.3,4,
0.425694444,CNR4518762668,Success,CID964417,Prime Plus,Nagarbhavi,Banashankari,70,55,,,No,,520,UPI,29,4.9,4.2,
0.95,CNR9501206736,Driver Not Found,CID664327,eBike,Chickpet,Frazer Town,,,,,,,972,,0,,,
0.255555556,CNR8119233405,Success,CID147081,Bike,Rajarajeshwari Nagar,Kadugodi,147,140,,,No,,599,Cash,49,4.4,3.4,
0.647916667,CNR5438166735,Canceled by Driver,CID815467,eBike,Kammanahalli,Langford Town,,,,More than permitted people in there,,,291,,0,,,
0.222222222,CNR9817963765,Success,CID598360,Bike,Basavanagudi,Sarjapur Road,84,140,,,No,,460,UPI,6,3.1,3.2,
0.138888889,CNR9930538428,Success,CID287693,Mini,Padmanabhanagar,HSR Layout,91,55,,,No,,141,UPI,47,3.6,4,
0.002083333,CNR5773726310,Success,CID206218,Bike,Cox Town,Vijayanagar,196,95,,,No,,255,UPI,18,4.7,3.4,
0.405555556,CNR3158797013,Canceled by Customer,CID404660,Prime Sedan,Magadi Road,Basavanagudi,,,Driver is not moving towards pickup location,,,,462,,0,,,
0.58125,CNR6726400210,Canceled by Driver,CID429466,Prime Sedan,Hulimavu,Bannerghatta Road,,,,Personal & Car related issue,,,191,,0,,,
0.69375,CNR5190179785,Driver Not Found,CID730786,eBike,Tumkur Road,Sarjapur Road,,,,,,,404,,0,,,
0.888888889,CNR6262741032,Success,CID670609,Prime Sedan,Frazer Town,Padmanabhanagar,189,125,,,No,,273,Cash,47,4,3.3,
0.336111111,CNR2157554941,Success,CID970302,Mini,Indiranagar,Ramamurthy Nagar,133,100,,,No,,448,Cash,18,5,3.1,
0.981944444,CNR5763105052,Success,CID587047,Mini,Langford Town,Tumkur Road,42,25,,,No,,313,Cash,38,4.2,4.3,
0.615277778,CNR4603302542,Success,CID134920,Bike,Richmond Town,Ramamurthy Nagar,231,145,,,No,,448,Cash,7,3,3.9,
0.808333333,CNR1270358333,Success,CID859774,Prime Plus,Tumkur Road,Peenya,126,40,,,Yes,Customer Demand,293,UPI,20,3.3,3.7,
0.927777778,CNR8213135880,Canceled by Driver,CID470328,Prime Plus,Majestic,Malleshwaram,,,,Customer related issue,,,1085,,0,,,
0.047916667,CNR4829417506,Success,CID170217,Bike,Cox Town,Shivajinagar,84,125,,,No,,303,UPI,36,4.2,4.3,
0.533333333,CNR7826889528,Success,CID201118,Bike,Bellandur,Tumkur Road,238,80,,,Yes,Customer Demand,420,UPI,3,4.7,4.8,
0.160416667,CNR1355360033,Success,CID663478,Bike,RT Nagar,Yeshwanthpur,133,70,,,No,,173,Cash,42,3.1,3.5,
0.208333333,CNR4130458417,Success,CID783918,Bike,Langford Town,Shivajinagar,231,105,,,No,,279,Cash,31,3.2,4.7,
0.573611111,CNR3833723678,Success,CID797466,Prime Plus,HSR Layout,Devanahalli,308,60,,,Yes,Other Issue,894,Cash,10,4.1,3,
0.231944444,CNR5571958639,Canceled by Driver,CID221035,Auto,Rajarajeshwari Nagar,Chickpet,,,,Personal & Car related issue,,,330,,0,,,
0.440972222,CNR5559046954,Driver Not Found,CID188368,Prime SUV,Bannerghatta Road,MG Road,,,,,,,235,,0,,,
0.896527778,CNR1756764780,Canceled by Driver,CID864890,Prime SUV,Cox Town,Shantinagar,,,,Personal & Car related issue,,,313,,0,,,
0.593055556,CNR6223996830,Driver Not Found,CID661631,eBike,Malleshwaram,Majestic,,,,,,,1703,,0,,,
0.404861111,CNR5265272882,Success,CID378082,Prime Plus,Majestic,JP Nagar,301,55,,,No,,627,UPI,25,3.5,4.7,
0.921527778,CNR7462025264,Canceled by Customer,CID326827,Prime SUV,Ulsoor,Ramamurthy Nagar,,,Driver asked to cancel,,,,647,,0,,,
0.499305556,CNR3232053774,Success,CID504500,Mini,Yeshwanthpur,Kadugodi,182,30,,,No,,486,Cash,47,4.1,4.2,
0.609027778,CNR6820424156,Success,CID174311,Mini,Langford Town,Hulimavu,119,90,,,No,,364,UPI,1,4.9,4.3,
0.388194444,CNR4329317788,Success,CID588153,Mini,Shivajinagar,Nagarbhavi,231,110,,,No,,493,UPI,16,4.5,3.7,
0.059722222,CNR8822979782,Success,CID829215,Prime Sedan,Ramamurthy Nagar,Majestic,112,125,,,No,,885,UPI,39,4.2,3.5,
0.417361111,CNR4154290790,Canceled by Driver,CID486118,Mini,Frazer Town,Frazer Town,,,,Personal & Car related issue,,,290,,0,,,
0.680555556,CNR2825518774,Driver Not Found,CID420715,Mini,Basavanagudi,Indiranagar,,,,,,,282,,0,,,
0.320138889,CNR8661493726,Success,CID318337,Prime Sedan,Whitefield,Indiranagar,98,115,,,No,,179,Credit Card,21,3.6,4.7,
0.722222222,CNR4602352654,Success,CID177289,Prime Plus,Peenya,Chickpet,182,130,,,No,,123,Cash,4,4.5,3.9,
0.239583333,CNR5077587035,Success,CID647324,Auto,Ulsoor,Rajajinagar,238,125,,,No,,488,Credit Card,18,4.4,4.5,
0.414583333,CNR4567039783,Canceled by Customer,CID224853,Prime Sedan,Bannerghatta Road,Kengeri,,,Driver asked to cancel,,,,396,,0,,,
0.190972222,CNR7173828692,Success,CID951332,Prime SUV,Yeshwanthpur,Ramamurthy Nagar,119,85,,,No,,329,UPI,20,3.5,4.9,
0.246527778,CNR9686463670,Success,CID799692,Prime Sedan,Mysore Road,Indiranagar,245,65,,,No,,200,Debit Card,25,4.3,4.9,
0.49375,CNR6454742211,Success,CID375336,eBike,Padmanabhanagar,Majestic,56,120,,,No,,330,Cash,47,3,4.7,
0.267361111,CNR6442549698,Success,CID938121,Auto,Mysore Road,Kammanahalli,210,75,,,No,,381,Cash,18,4.7,3.9,
0.655555556,CNR8030967043,Success,CID100909,Mini,Hennur,HSR Layout,217,125,,,No,,422,Cash,12,4.5,4,
0.897916667,CNR2875140425,Canceled by Driver,CID545555,Prime Plus,MG Road,Chamarajpet,,,,Customer related issue,,,265,,0,,,
0.096527778,CNR4065030804,Success,CID834121,Bike,Tumkur Road,Vijayanagar,56,125,,,No,,801,Cash,12,4.5,3.9,
0.942361111,CNR2936854622,Canceled by Driver,CID554308,Prime Plus,Indiranagar,Sarjapur Road,,,,Personal & Car related issue,,,854,,0,,,
0.711111111,CNR5011050582,Success,CID314963,eBike,Basavanagudi,Ramamurthy Nagar,98,55,,,No,,229,UPI,30,4.4,3.4,
0.653472222,CNR8842400080,Success,CID519899,Bike,MG Road,Hulimavu,147,35,,,Yes,Vehicle Breakdown,261,Cash,19,4.4,4.7,
0.792361111,CNR1136069120,Driver Not Found,CID715223,Auto,Langford Town,Cox Town,,,,,,,486,,0,,,
0.154166667,CNR2680493421,Success,CID291225,Mini,Shantinagar,HSR Layout,119,50,,,No,,478,UPI,46,4.2,3.7,
0.222916667,CNR1933087629,Success,CID306240,Prime Sedan,Yelahanka,Magadi Road,77,115,,,No,,330,UPI,39,3.8,3.4,
